deal_id,po_number,Create Date - Daily,Quantity,Amount in company currency,Client Type,Deal Type,Special Order Type,Deal Stage,Automation Tools,Revisions,Deal Source CA,Number of Associated Contacts,Design Difficulty
8154584391,27459,3/7/2022,75,997.5,Distributor,Existing Business,,Closed and Won,,,,4,High Res Preview
5230372460,27460,5/11/2021,60,671.4,Distributor,New Business,,Closed and Won,,,,3,Low 
8759846443,27461,4/29/2022,120,1282.8,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,2,Low 
9252697370,27462,6/20/2022,100,1224.46,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9144410286,27463,6/9/2022,135,1902.15,Direct,New Business,,Closed and Won,,,Organic Search,2,Medium 
9072609102,27464,6/1/2022,300,2289,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low 
9255548675,27465,6/20/2022,60,581.4,Distributor,Existing Business,,Payment Pending,,,SAGE,2,
9262837779,27466,6/21/2022,225,1959.75,Distributor,Existing Business,,Payment Pending,Reorder Button,,Event in the Past Year,3,
9219993902,27467,6/17/2022,110,1065.9,Distributor,Existing Business,,Closed and Won,,,SAGE,5,Not Rated
9264275360,27468,6/21/2022,480,0,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,3,
9175910218,27469,6/13/2022,200,1742,Distributor,Existing Business,,Payment Pending,,,SAGE,2,
8998056759,27470,5/24/2022,240,2944.8,Direct,New Business,,Closed and Won,,,Organic Search,1,Low 
9058758582,27471,5/31/2022,60,689.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,
9185434427,27472,6/14/2022,120,1084.8,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,High Res Preview
8808341603,27473,5/4/2022,200,1927.02,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,Low 
9200607361,27474,6/15/2022,251,2080.79,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
6766514736,27475,10/27/2021,120,1517.12,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,2,High Res Preview
9203030094,27476,6/15/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,High Res Preview
9266830674,27477,6/21/2022,120,955.2,Distributor,Existing Business,,Closed and Won,,,CommonSku,2,
7987338521,27479,2/21/2022,100,1144,Distributor,Existing Business,,Closed and Won,,,,3,High Res Preview
9141467301,27480,6/9/2022,100,1534,Direct,Existing Business,,Closed and Won,,,Client Referral,3,
6323502378,27481,9/28/2021,0,0,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
9210836755,27482,6/16/2022,1000,7015,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,
9133345381,27483,6/8/2022,480,4848.77,Direct,Existing Business,,Closed and Won,,,Email Marketing,1,Medium 
9188082857,27484,6/14/2022,-2,150,Distributor,Existing Business,,Payment Pending,,,Client Referral,2,Not Rated
9255517007,27485,6/20/2022,2,193,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low 
9200377148,27486,6/15/2022,480,5146.37,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Not Rated
8928181607,27487,5/16/2022,2,175,Wholesale,Existing Business,,Closed and Won,New Project In Portal,,Organic Search,1,High 
9220990335,27488,6/17/2022,60,938.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
9267440724,27489,6/21/2022,400,2620,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated
9212111442,27490,6/16/2022,60,726,Distributor,Existing Business,,Closed and Won,New Project In Portal,,SAGE,1,High Res Preview
9254164916,27491,6/20/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9274656626,27492,6/22/2022,240,2626.58,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,
9275674171,27493,6/22/2022,300,2727,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,
9063003210,27494,5/31/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,High Res Preview
9274723076,27495,6/22/2022,400,2904,Distributor,New Business,,Closed and Won,,,Event in the Past Year,2,
9220745639,27496,6/17/2022,240,2438.36,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,Not Rated
9220654186,27497,6/17/2022,100,1119,Distributor,Existing Business,,Closed and Won,,,SAGE,3,
9273697032,27498,6/22/2022,576,4259.52,Wholesale,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,
9275658637,27499,6/22/2022,250,2743.6,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview
8938029172,27500,5/17/2022,250,1832.5,Distributor,New Business,,Closed and Won,,,SAGE,1,Not Rated
9276815122,27501,6/22/2022,120,1.00E-14,Direct,Existing Business,,Payment Pending,Reorder Button,,Organic Search,1,
9177486727,27502,6/13/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,2,High Res Preview
9275922448,27503,6/22/2022,0,175,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Low 
8762035356,27504,4/29/2022,4,0,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Medium 
9275493530,27505,6/22/2022,60,708,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
8402010022,27506,3/30/2022,100,1534,Direct,Existing Business,,Closed and Won,,,,2,
9267464745,27507,6/21/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9145187885,27508,6/9/2022,500,3275,Distributor,Existing Business,,Payment Pending,,,SAGE,3,Low 
9200041569,27509,6/15/2022,12,1050,Distributor,Existing Business,,Payment Pending,,,Event in the Past Year,2,Not Rated
9092768019,27510,6/3/2022,250,1982.5,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,4,
9284305749,27511,6/23/2022,360,2574,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9255043479,27512,6/20/2022,58,599.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,High Res Preview
9018519176,27513,5/26/2022,4,300,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,1,High Res Preview
9175255045,27514,6/13/2022,350,2173.63,Direct,Existing Business,,Closed and Won,,,Direct Traffic,1,Low 
9200504576,27515,6/15/2022,120,1780.8,Direct,Existing Business,,Closed and Won,,,Organic Search,2,High Res Preview
9014277284,27516,5/26/2022,60,689.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
9283966841,27517,6/23/2022,1000,10575,Direct,New Business,,Closed and Won,,,Organic Search,1,Medium 
9261932581,27518,6/21/2022,120,1442.4,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Organic Search,1,Low 
9137079969,27519,6/8/2022,60,708,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Email Marketing,2,Low 
9262019399,27520,6/21/2022,500,3275,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,
9286728376,27521,6/23/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,
9286935921,27522,6/23/2022,400,2904,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9278693524,27523,6/22/2022,120,1075.2,Distributor,New Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,Not Rated
9277722931,27524,6/22/2022,60,617.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
9293955952,27525,6/24/2022,120,994.8,Distributor,Existing Business,,Closed and Won,Portal Order,,Client Referral,2,
9286847867,27526,6/23/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Email Marketing,2,Not Rated
9295189508,27527,6/24/2022,120,925.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event Longer Than 1 Year Ago,2,
9113795766,27528,6/6/2022,120,925.2,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,1,High Res Preview
9295061517,27529,6/24/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,
9295672488,27530,6/24/2022,240,1699.2,Distributor,Existing Business,,Closed and Won,Reorder Button,,WT Outbound,1,
9285554549,27531,6/23/2022,155,1439.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9275206451,27532,6/22/2022,360,2613.6,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9277404013,27533,6/22/2022,0,225.62,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,3,
9293518944,27534,6/24/2022,2,175,Wholesale,Existing Business,,Closed and Won,Revision Request,,Email Marketing,1,
9297257601,27535,6/24/2022,60,671.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9222835481,27536,6/17/2022,60,708,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,High Res Preview
9185218681,27537,6/14/2022,375,3097.5,Distributor,Existing Business,,Payment Pending,,,SAGE,2,
9297380695,27538,6/24/2022,500,3605,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,4,
9263725970,27540,6/21/2022,180,2768.4,Direct,Existing Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview
9297471032,27541,6/24/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,4,
9296230212,27542,6/24/2022,105,1174.95,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9136192003,27543,6/8/2022,1000,6641.7,Distributor,Existing Business,,Closed and Won,,,SAGE,3,Low 
9155126281,27544,6/10/2022,241,1874.98,Distributor,New Business,,Closed and Won,,,CommonSku,2,High Res Preview
9297504045,27545,6/24/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9203061850,27547,6/15/2022,1200,7140,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low 
8967106669,27548,5/20/2022,120,30,Direct,New Business,,Closed and Won,,,,1,
9297425691,27549,6/24/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
8126502519,27550,3/4/2022,175,1524.25,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Paid Search,2,High Res Preview
9081311786,27551,6/2/2022,120,955.2,Distributor,Existing Business,,Closed and Won,Revision Request,,Event Longer Than 1 Year Ago,3,
9319236014,27552,6/27/2022,120,1322.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9319873329,27553,6/27/2022,145,1706.3,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,3,
9141588151,27554,6/9/2022,240,1910.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
9318459141,27555,6/27/2022,120,955.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9320853397,27556,6/27/2022,120,1442.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Organic Search,2,
9127148139,27558,6/7/2022,60,1007.97,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,2,High Res Preview
9284010394,27559,6/23/2022,250,2740.24,Direct,Existing Business,,Closed and Won,Template Download,,Pre-Hubspot Contact,1,Low 
9115824759,27560,6/6/2022,4,0,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low 
9318098313,27561,6/27/2022,155,1350.05,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9319600158,27562,6/27/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,Not Rated
9323802800,27563,6/27/2022,200,1542,Distributor,Existing Business,,Closed and Won,,,SAGE,2,
9298114081,27564,6/24/2022,60,953.4,Direct,Existing Business,,Closed and Won,Intake 2.0 Edward,,Client Referral,2,Not Rated
9263504192,27565,6/21/2022,501,3486.96,Distributor,Existing Business,,Closed and Won,Template Download,,Client Referral,1,Low 
9026559803,27566,5/27/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
9324861327,27567,6/27/2022,720,6818.4,Direct,New Business,,Closed and Won,,,Organic Search,1,
8931868582,27568,5/17/2022,123,2051.47,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,2,High 
8968861286,27569,5/20/2022,60,830.4,Direct,New Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview
9322002199,27570,6/27/2022,100,1119,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9320951296,27571,6/27/2022,425,3060,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,Not Rated
9323839144,27572,6/27/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Client Referral,5,
9155978837,27573,6/10/2022,60,938.4,Direct,New Business,,Closed and Won,Intake 3.0,,Organic Search,1,High Res Preview
9185604489,27574,6/14/2022,150,1965,Direct,Existing Business,,Closed and Won,,,Client Referral,4,High Res Preview
9327628858,27575,6/27/2022,2000,13040,Distributor,Existing Business,,Closed and Won,,,SAGE,5,
9298072946,27576,6/24/2022,1305,10818.91,Direct,New Business,,Closed and Won,Intake 3.0,,Event Longer Than 1 Year Ago,2,Low 
9331906931,27577,6/28/2022,135,0,Direct,Existing Business,,Payment Pending,,,Paid Search,1,
9332728194,27578,6/28/2022,60,581.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,3,
9199524219,27579,6/15/2022,350,4427.5,Direct,New Business,,Closed and Won,,,Organic Search,1,
8810009661,27580,5/4/2022,60,599.4,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
9324245817,27581,6/27/2022,1000,6640,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
7686205522,27582,1/24/2022,240,1867.2,Distributor,New Business,,Closed and Won,,,,1,High Res Preview
9122846217,27584,6/7/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
9334653979,27585,6/28/2022,850,7220.43,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,3,
9331962250,27586,6/28/2022,750,4927.5,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9334406578,27587,6/28/2022,500,3480,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,
9263293706,27588,6/21/2022,90,887.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,High Res Preview
9335791617,27590,6/28/2022,360,0,Distributor,Existing Business,,Closed and Won,,,Event Longer Than 1 Year Ago,1,
9335688243,27591,6/28/2022,844,5584.5,Distributor,Existing Business,,Payment Pending,Reorder Button,,Client Referral,2,
9335300738,27592,6/28/2022,1200,7920,Distributor,Existing Business,,Closed and Won,Reorder Button,,Event in the Past Year,1,
8786032163,27593,5/2/2022,600,4370,Distributor,Existing Business,,Closed and Won,,,Paid Search,2,Medium 
9334395913,27594,6/28/2022,60,581.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9286377866,27595,6/23/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Event in the Past Year,1,High Res Preview
9333122974,27596,6/28/2022,240,1927.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,
9128237831,27597,6/7/2022,400,2784,Distributor,Existing Business,,Closed and Won,,,Client Referral,1,Low 
9332485170,27598,6/28/2022,75,808.5,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,2,Low 
9326304040,27599,6/27/2022,60,747.36,Direct,New Business,,Closed and Won,Intake 3.0,,Intake,1,Not Rated
9072579873,27600,6/1/2022,720,6818.4,Direct,Existing Business,,Closed and Won,Reorder Button,,Client Referral,3,
9336363951,27601,6/28/2022,1200,7140,Distributor,Existing Business,,Closed and Won,Reorder Button,,Pre-Hubspot Contact,2,
9299762857,27602,6/24/2022,200,2260,Distributor,Existing Business,,Closed and Won,,,Organic Search,1,Low 
9335965113,27603,6/28/2022,150,1306.5,Distributor,Existing Business,,Closed and Won,,,SAGE,2,
9286749449,27604,6/23/2022,400,3072,Distributor,New Business,,Closed and Won,New Project In Portal,,Event in the Past Year,2,Low 
9337325696,27605,6/28/2022,240,2594.4,Direct,New Business,,Closed and Won,,,Pre-Hubspot Contact,2,
9048784055,27606,5/30/2022,60,990.6,Direct,New Business,,Closed and Won,Intake 3.0,,Paid Search,1,High Res Preview
9317194363,27607,6/27/2022,600,7333.07,Direct,Existing Business,,Closed and Won,Portal Order,,Pre-Hubspot Contact,3,
9286514736,27608,6/23/2022,500,3480,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Low 
9336555940,27609,6/28/2022,60,671.4,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Not Rated
9287057181,27610,6/23/2022,210,1801.8,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,Not Rated
9337690454,27611,6/28/2022,500,3090,Distributor,Existing Business,,Closed and Won,,,Client Referral,3,
9343846152,27612,6/29/2022,240,1850.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,Client Referral,2,
9007225912,27613,5/25/2022,1200,6732,Distributor,Existing Business,,Closed and Won,New Project In Portal,,Pre-Hubspot Contact,2,Low 
9334738689,27614,6/28/2022,60,671.4,Distributor,Existing Business,,Closed and Won,Reorder Button,,CommonSku,6,
8154860587,27615,3/7/2022,10000,29075.46,Distributor,New Business,,Closed and Won,,,Pre-Hubspot Contact,3,
9083325757,27616,6/2/2022,300,2388,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,3,Low 
9143268529,27617,6/9/2022,65,818.98,Distributor,Existing Business,,Closed and Won,,,Email Marketing,1,High Res Preview
9068504167,27618,6/1/2022,251,1952.78,Distributor,New Business,,Closed and Won,Intake 3.0,,Client Referral,3,Medium 
9295095319,27619,6/24/2022,320,4239.94,Direct,New Business,,Closed and Won,,,Organic Search,1,Low 
9337559970,27620,6/28/2022,600,4494,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,4,
9333864089,27621,6/28/2022,360,3995.58,Direct,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,1,Low 
9275401729,27622,6/22/2022,4,342.8,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
9297149534,27623,6/24/2022,2,175,Distributor,Existing Business,,Closed and Won,,,Client Referral,2,Low 
9081024160,27624,6/2/2022,60,792.6,Distributor,Existing Business,,Closed and Won,,,SAGE,2,Low 
9334887689,27625,6/28/2022,120,1045.2,Distributor,Existing Business,,Closed and Won,,,Pre-Hubspot Contact,3,High Res Preview
8928394926,27626,5/16/2022,812,5649.4,Distributor,Existing Business,,Closed and Won,,,Event in the Past Year,4,High Res Preview
