po_number,SKU,chassis,mfp_quantity,mfp_product_info,vendor_id,est_ship_date,submitted_at,hs_client_type,hs_dealtype,deal_id,Total SKU DZ on PO,unit_cost,fixed_cost,COGS int SKU Cost,COGS int SKU Cost exact,Total SKU on PO,cost_per_sku,COGS PKF Sock domestic SKU Cost
28841,10.0299296v2,10,,2,4,,8/26/2022,,,,20,,,,,240,2.41,607.32
28842,10.02111761v1,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28843,55.02103631v3,55,,114,1,,8/26/2022,,,,11,,,,,125,2.23,321.12
28843,55.02103631v2,55,,114,1,,8/26/2022,,,,11,,,,,125,2.23,321.12
28844,10.02111659v1,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28844,10.02107779v3,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28844,10.02107780v5,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28844,10.02111693v1,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28844,10.02111691v1,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28844,10.02107778v4,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28846,10.02111350v1,10,,2,1,,8/26/2022,,,,67,,,,,800,1.79,1460.64
28847,44.02111824v1,44,,21,1,,8/26/2022,,,,5,,,,,60,2.56,184.32
28848,17.02110271v3,17,,9,4,,8/26/2022,,,,9,,,,,100,2.58,309.6
28849,10.04111794v2,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28849,10.04111793v1,10,,2,1,,8/26/2022,,,,10,,,,,120,2.23,294.36
28850,10.0248395v1,10,,2,4,,8/29/2022,,,,17,,,,,200,2.41,520.56
28851,10.02109493v2,10,,2,3,,8/30/2022,,,,84,,,,,1000,1.91,1948.2
28852,55.02110558v5,55,,114,1,,8/30/2022,,,,5,,,,,60,2.56,184.32
28853,10.02111064v1,10,,2,1,,8/29/2022,,,,10,,,,,120,2.23,294.36
28854,10.0214594v4,10,,2,4,,8/29/2022,,,,5,,,,,60,2.58,185.76
28856,10.02111554v2,10,,2,1,,8/29/2022,,,,10,,,,,120,2.23,294.36
28857,10.02111154v1,10,,2,1,,8/29/2022,,,,13,,,,,150,1.96,329.28
28858,55.02111253v4,55,,114,4,,8/29/2022,,,,5,,,,,60,2.75,198
28859,10.02111352v1,10,,2,4,,8/29/2022,,,,5,,,,,60,2.58,185.76
28860,10.0294197v4,10,,2,1,,8/29/2022,,,,84,,,,,1000,1.79,1825.8
28861,17.0271461v2,17,,9,3,,8/29/2022,,,,109,,,,,1300,1.91,2521.2
28862,10.02111853v1,10,,2,3,,8/29/2022,,,,34,,,,,400,2.41,1012.2
28863,10.0285990v1,10,,2,1,,8/29/2022,,,,30,,,,,360,1.96,729.12
28864,10.02110225v1,10,,2,4,,8/29/2022,,,,10,,,,,120,2.58,340.56
28865,10.02105658v1,10,,2,4,,8/30/2022,,,,25,,,,,300,2.41,751.92
28866,10.02111045v1,10,,2,4,,8/29/2022,,,,40,,,,,480,2.41,1185.72
28867,46.02112257v1,46,,113,1,,8/30/2022,,,,5,,,,,60,2.56,184.32
28868,10.0238665v1,10,,2,3,,8/29/2022,,,,42,,,,,500,2.41,1243.56
28869,46.02105605v3,46,,113,3,,9/6/2022,,,,5,,,,,60,3.66,263.52
28869,10.02105602v2,10,,2,3,,9/6/2022,,,,5,,,,,60,3.66,263.52
28870,55.02111436v1,55,,114,4,,8/29/2022,,,,13,,,,,150,2.58,433.44
28871,10.0233247v1,10,,2,1,,8/31/2022,,,,50,,,,,600,1.88,1150.56
28872,10.02110431v4,10,,2,4,,8/29/2022,,,,10,,,,,120,2.58,340.56
28872,10.02110431v3,10,,2,4,,8/29/2022,,,,10,,,,,120,2.58,340.56
28873,10.02108577v1,10,,2,4,,8/30/2022,,,,6,,,,,62,2.58,216.72
28874,40.0261314v1,40,,18,3,,8/30/2022,,,,21,,,,,250,2.49,657.36
28875,55.02106686v2,55,,114,3,,8/29/2022,,,,25,,,,,300,2.49,776.88
28876,44.02111774v2,44,,21,1,,8/30/2022,,,,28,,,,,325,1.96,682.08
28876,44.02111775v2,44,,21,1,,8/30/2022,,,,28,,,,,325,1.96,682.08
28877,10.02110659v1,10,,2,4,,8/30/2022,,,,13,,,,,150,2.41,404.88
28877,10.02110660v1,10,,2,4,,8/30/2022,,,,13,,,,,150,2.41,404.88
28878,46.02108763v1,46,,113,1,,8/30/2022,,,,9,,,,,100,2.56,307.2
28879,10.02109397v1,10,,2,4,,9/2/2022,,,,42,,,,,500,2.41,1243.56
28879,10.02109396v1,10,,2,4,,9/2/2022,,,,42,,,,,500,2.41,1243.56
28880,10.0235095v3,10,,2,1,,8/29/2022,,,,10,,,,,120,2.23,294.36
28881,10.02110252v1,10,,2,4,,9/2/2022,,,,8,,,,,85,2.58,278.64
28881,10.02110253v1,10,,2,4,,9/2/2022,,,,5,,,,,60,2.58,185.76
28882,9102109614v1,910,2,25,5,44813,8/30/2022,Distributor,newbusiness,9797343517,1,0.76,90,108.24,91.52,,,
28883,10.0214733v3,10,,2,1,,8/29/2022,,,,6,,,,,70,2.56,215.04
28884,10.02109752v2,10,,2,4,,8/30/2022,,,,50,,,,,600,2.16,1321.92
28885,10.0282191v3,10,,2,3,,8/30/2022,,,,10,,,,,120,2.58,340.56
28886,10.02111458v1,10,,2,4,,8/30/2022,,,,5,,,,,60,2.58,185.76
28887,10.02111759v2,10,,2,4,,8/30/2022,,,,17,,,,,200,2.41,520.56
28888,10.0265668v2,10,,2,1,,9/19/2022,,,,10,,,,,120,2.23,294.36
28890,55.02112001v1,55,,114,4,,8/30/2022,,,,5,,,,,60,2.75,198
28891,10.0245184v3,10,,2,1,,8/30/2022,,,,19,,,,,225,1.96,470.4
28891,10.0245185v3,10,,2,1,,8/30/2022,,,,19,,,,,225,1.96,470.4
28892,10.0221935v6,10,,2,4,,8/30/2022,,,,10,,,,,120,2.58,340.56
28893,9202111237v1,920,500,26,5,44834,8/31/2022,Direct,existingbusiness,9909401409,42,1.04,90,626.64,610,,,
28894,10.0293905v2,10,,2,3,,8/30/2022,,,,10,,,,,120,2.58,340.56
28895,10.02112022v1,10,,2,4,,8/30/2022,,,,5,,,,,60,2.58,185.76
28896,44.02106818v1,44,,21,1,,8/30/2022,,,,10,,,,,120,2.23,294.36
28897,10.02108766v1,10,,2,1,,9/1/2022,,,,10,,,,,120,2.23,294.36
28898,10.0245860v1,10,,2,4,,8/30/2022,,,,7,,,,,75,2.58,247.68
28899,10.02111886v2,10,,2,3,,8/30/2022,,,,11,,,,,130,2.58,371.52
28900,10.0245185v3,10,,2,1,,8/31/2022,,,,5,,,,,60,2.56,184.32
28900,10.0245184v3,10,,2,1,,8/31/2022,,,,5,,,,,60,2.56,184.32
28902,10.02110598v1,10,,2,4,,8/30/2022,,,,5,,,,,60,2.58,185.76
28903,10.0285021v1,10,,2,3,,8/30/2022,,,,19,,,,,225,2.41,578.4
28905,10.0231293v1,10,,2,3,,8/30/2022,,,,30,,,,,360,2.41,896.52
28906,55.02111904v1,55,,114,1,,8/30/2022,,,,10,,,,,120,2.23,294.36
28907,10.02111811v1,10,,2,1,,8/30/2022,,,,5,,,,,60,2.56,184.32
28908,10.02111066v4,10,,2,1,,8/30/2022,,,,10,,,,,120,2.23,294.36
28909,10.03112063v1,10,,2,3,,8/30/2022,,,,217,,,,,2603,1.62,4237.92
28910,10.02110616v2,10,,2,1,,8/30/2022,,,,30,,,,,360,1.96,729.12
28911,10.02111131v1,10,,2,3,,8/30/2022,,,,50,,,,,600,2.16,1321.92
28912,10.02111738v1,10,,2,1,,8/30/2022,,,,34,,,,,400,1.96,823.2
28913,10.02112147v1,10,,2,1,,8/31/2022,,,,42,,,,,500,1.96,1011.36
28914,10.02110554v1,10,,2,1,,8/30/2022,,,,5,,,,,60,2.56,184.32
28915,10.02111927v3,10,,2,4,,8/30/2022,,,,63,,,,,750,1.91,1466.88
28916,10.02110917v3,10,,2,1,,8/31/2022,,,,100,,,,,1200,1.71,2072.52
28917,10.02107419v2,10,,2,3,,8/31/2022,,,,10,,,,,120,2.58,340.56
28918,10.02111694v1,10,,2,3,,8/30/2022,,,,10,,,,,110,2.58,340.56
28920,10.02111028v1,10,,2,3,,8/30/2022,,,,13,,,,,150,2.41,404.88
28921,11.02107730v6,11,,3,1,,8/30/2022,,,,6,,,,,63,3.33,279.72
28923,10.02111764v2,10,,2,3,,8/30/2022,,,,17,,,,,200,2.41,520.56
28924,10.02112287v1,10,,2,3,,8/30/2022,,,,17,,,,,200,2.41,520.56
28924,10.02112286v1,10,,2,3,,8/30/2022,,,,17,,,,,200,2.41,520.56
28925,10.02111972v1,10,,2,1,,8/30/2022,,,,5,,,,,60,2.56,184.32
28926,10.02112078v1,10,,2,3,,8/31/2022,,,,10,,,,,120,2.58,340.56
28927,10.0281321v1,10,,2,3,,9/7/2022,,,,11,,,,,121,2.58,371.52
28928,10.02109987v2,10,,2,3,,8/31/2022,,,,13,,,,,150,2.41,404.88
28929,55.02112889v1,55,,114,4,,9/2/2022,,,,10,,,,,120,2.75,363
28930,10.02111964v1,10,,2,4,,9/2/2022,,,,67,,,,,800,1.91,1558.56
28931,12.02112313v1,12,,4,1,,8/31/2022,,,,5,,,,,60,2.1,151.2
28933,10.02110784v2,10,,2,3,,8/31/2022,,,,25,,,,,300,2.41,751.92
28933,10.02112279v1,10,,2,3,,8/31/2022,,,,38,,,,,450,2.41,1127.88
28934,10.02112266v1,10,,2,4,,8/31/2022,,,,5,,,,,60,2.58,185.76
28934,10.02112269v1,10,,2,4,,8/31/2022,,,,5,,,,,60,2.58,185.76
28935,15.02112185v2,15,,7,3,,8/31/2022,,,,84,,,,,1000,3.03,3090.6
28936,10.02112175v1,10,,2,3,,8/31/2022,,,,19,,,,,225,2.41,578.4
28937,55.0288477v2,55,,114,1,,8/31/2022,,,,11,,,,,126,2.23,321.12
28938,55.02112460v1,55,,114,1,,8/31/2022,,,,21,,,,,250,1.96,517.44
28939,10.02110452v1,10,,2,3,,8/31/2022,,,,21,,,,,250,2.41,636.24
28941,55.02112284v1,55,,114,1,,8/31/2022,,,,13,,,,,150,1.96,329.28
28941,55.02112513v1,55,,114,1,,8/31/2022,,,,13,,,,,150,1.96,329.28
28942,10.0227697v2,10,,2,1,,8/31/2022,,,,6,,,,,61,2.56,215.04
28943,10.02110391v2,10,,2,3,,8/31/2022,,,,11,,,,,125,2.58,371.52
28944,10.026247v1,10,,2,3,,8/31/2022,,,,20,,,,,240,2.41,607.32
28945,10.02104365v2,10,,2,4,,8/31/2022,,,,9,,,,,100,2.58,309.6
28946,10.02112247v1,10,,2,1,,9/1/2022,,,,12,,,,,140,1.96,305.76
28947,10.0296270v1,10,,2,3,,8/31/2022,,,,13,,,,,150,2.41,404.88
28948,10.02112072v2,10,,2,4,,8/31/2022,,,,6,,,,,67,2.58,216.72
28949,10.0278314v1,10,,2,4,,8/31/2022,,,,5,,,,,60,2.58,185.76
28949,10.0278315v1,10,,2,4,,8/31/2022,,,,5,,,,,60,2.58,185.76
28951,10.02106965v1,10,,2,1,,9/6/2022,,,,442,,,,,5300,1.56,8292.96
28952,55.02112341v2,55,,114,1,,8/31/2022,,,,9,,,,,100,2.56,307.2
28953,10.0287659v2,10,,2,1,,8/31/2022,,,,15,,,,,170,1.96,376.32
28954,55.02112472v2,55,,114,1,,9/1/2022,,,,10,,,,,120,2.23,294.36
28955,10.02112395v2,10,,2,3,,8/31/2022,,,,17,,,,,200,2.41,520.56
28956,10.0220391v2,10,,2,1,,9/1/2022,,,,42,,,,,500,1.96,1011.36
28957,10.02112395v2,10,,2,3,,8/31/2022,,,,38,,,,,450,2.41,1127.88
28958,10.02112395v2,10,,2,4,,8/31/2022,,,,9,,,,,100,2.58,309.6
28959,10.02111918v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28959,10.02111919v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28960,10.0273694v1,10,,2,3,,9/1/2022,,,,5,,,,,60,3.66,263.52
28961,10.02112505v1,10,,2,3,,9/1/2022,,,,5,,,,,60,3.66,263.52
28962,10.02109907v1,10,,2,4,,9/1/2022,,,,10,,,,,120,2.58,340.56
28963,10.02112157v1,10,,2,1,,9/1/2022,,,,12,,,,,144,1.96,305.76
28964,46.02106829v4,46,,113,1,,9/1/2022,,,,25,,,,,300,1.96,611.52
28966,10.02107425v3,10,,2,1,,9/2/2022,,,,17,,,,,200,1.96,423.36
28967,10.02108262v1,10,,2,1,,9/1/2022,,,,20,,,,,240,1.96,493.92
28967,10.02109042v1,10,,2,1,,9/1/2022,,,,20,,,,,240,1.96,493.92
28968,10.02112491v1,10,,2,1,,9/1/2022,,,,25,,,,,300,1.96,611.52
28969,10.0279637v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28969,10.0279638v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28970,10.0291379v1,10,,2,1,,9/1/2022,,,,10,,,,,120,2.23,294.36
28971,10.0290519v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28971,10.0290516v1,10,,2,3,,9/1/2022,,,,10,,,,,120,2.58,340.56
28972,10.0273740v1,10,,2,3,,9/1/2022,,,,30,,,,,360,2.41,896.52
28974,10.0295793v9,10,,2,3,,9/1/2022,,,,15,,,,,175,2.41,462.72
28975,10.0270149v1,10,,2,3,,9/1/2022,,,,5,,,,,60,3.66,263.52
28976,10.0262575v1,10,,2,3,,9/2/2022,,,,200,,,,,2400,1.62,3907.44
28977,10.0250434v2,10,,2,1,,9/2/2022,,,,10,,,,,120,2.23,294.36
28978,10.02112340v1,10,,2,3,,9/2/2022,,,,10,,,,,120,2.58,340.56
28978,10.02112340v9,10,,2,3,,9/2/2022,,,,10,,,,,120,2.58,340.56
28978,10.02112787v1,10,,2,3,,9/2/2022,,,,10,,,,,120,2.58,340.56
28979,10.02111995v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
28980,10.02104431v2,10,,2,3,,9/1/2022,,,,20,,,,,240,2.41,607.32
28981,10.02102883v1,10,,2,4,,9/1/2022,,,,10,,,,,120,2.58,340.56
28982,10.02111475v2,10,,2,4,,9/1/2022,,,,13,,,,,150,2.41,404.88
28983,10.02109848v1,10,,2,1,,9/1/2022,,,,17,,,,,200,1.96,423.36
28984,10.02100947v1,10,,2,1,,9/6/2022,,,,26,,,,,308,1.96,635.04
28984,10.02100951v1,10,,2,1,,9/6/2022,,,,12,,,,,144,1.96,305.76
28985,10.0271825v2,10,,2,3,,9/6/2022,,,,40,,,,,480,2.41,1185.72
28985,10.0271824v2,10,,2,3,,9/6/2022,,,,40,,,,,480,2.41,1185.72
28985,10.0271823v2,10,,2,3,,9/6/2022,,,,40,,,,,480,2.41,1185.72
28986,10.02112744v1,10,,2,4,,9/1/2022,,,,9,,,,,100,2.58,309.6
28987,55.02112511v1,55,,114,4,,9/2/2022,,,,11,,,,,130,2.75,396
28988,10.02112694v1,10,,2,4,,9/2/2022,,,,5,,,,,60,2.58,185.76
28989,10.02111496v1,10,,2,4,,9/2/2022,,,,5,,,,,60,2.58,185.76
28989,10.02111496v2,10,,2,4,,9/2/2022,,,,5,,,,,60,2.58,185.76
28990,10.0290208v2,10,,2,3,,9/2/2022,,,,30,,,,,360,2.41,896.52
28991,10.02111065v1,10,,2,3,,9/9/2022,,,,20,,,,,240,2.41,607.32
28993,10.0229935v3,10,,2,4,,9/2/2022,,,,5,,,,,60,2.58,185.76
28994,10.02112394v1,10,,2,4,,9/2/2022,,,,20,,,,,240,2.41,607.32
28995,10.02107612v2,10,,2,4,,9/2/2022,,,,28,,,,,330,2.41,838.68
28996,10.02112528v1,10,,2,4,,9/2/2022,,,,25,,,,,300,2.41,751.92
28997,10.0217319v1,10,,2,3,,9/2/2022,,,,10,,,,,120,2.58,340.56
28998,10.02110822v1,10,,2,4,,9/9/2022,,,,14,,,,,168,2.41,433.8
29000,10.02112740v1,10,,2,4,,9/2/2022,,,,53,,,,,630,2.16,1399.68
29001,10.02105372v1,10,,2,1,,9/2/2022,,,,13,,,,,150,1.96,329.28
29002,10.02107669v2,10,,2,3,,9/7/2022,,,,28,,,,,330,2.41,838.68
29003,55.02102165v1,55,,114,1,,9/2/2022,,,,17,,,,,200,1.96,423.36
29005,55.02112647v1,55,,114,1,,9/6/2022,,,,20,,,,,240,1.96,493.92
29006,10.02112259v1,10,,2,3,,9/2/2022,,,,5,,,,,60,3.66,263.52
29007,10.02105741v1,10,,2,4,,9/2/2022,,,,30,,,,,360,2.41,896.52
29008,10.02105031v1,10,,2,1,,9/6/2022,,,,21,,,,,250,1.96,517.44
29010,12.0293538v1,12,,4,3,,9/7/2022,,,,42,,,,,500,2.16,1114.56
29011,10.02112190v1,10,,2,4,,9/2/2022,,,,30,,,,,360,2.41,896.52
29012,10.02107583v2,10,,2,3,,9/2/2022,,,,5,,,,,60,3.66,263.52
29013,10.0317446v1,10,,2,3,,9/5/2022,,,,10,,,,,120,2.58,340.56
29014,55.02111735v2,55,,114,4,,9/2/2022,,,,209,,,,,2500,1.79,4510.8
29015,10.02112006v1,10,,2,4,,9/2/2022,,,,34,,,,,400,2.41,1012.2
29016,10.02112751v1,10,,2,3,,9/2/2022,,,,10,,,,,120,2.58,340.56
29017,10.02112714v2,10,,2,3,,9/2/2022,,,,809,,,,,9700,1.62,15746.4
29018,10.0257295v1,10,,2,4,,9/2/2022,,,,84,,,,,1000,1.91,1948.2
29019,10.02107672v1,10,,2,1,,9/2/2022,,,,20,,,,,240,1.96,493.92
29019,10.02107667v1,10,,2,1,,9/2/2022,,,,20,,,,,240,1.96,493.92
29020,10.02111439v1,10,,2,1,,9/6/2022,,,,34,,,,,400,1.96,823.2
29021,10.02112791v1,10,,2,3,,9/7/2022,,,,5,,,,,60,3.66,263.52
29022,10.02112911v1,10,,2,1,,9/2/2022,,,,16,,,,,183,1.96,399.84
29022,10.02112912v1,10,,2,1,,9/2/2022,,,,16,,,,,183,1.96,399.84
29023,55.02112924v1,55,,114,1,,9/7/2022,,,,5,,,,,60,2.56,184.32
29025,10.02112707v1,10,,2,1,,9/6/2022,,,,5,,,,,60,2.56,184.32
29026,10.0284330v1,10,,2,1,,9/6/2022,,,,5,,,,,60,2.56,184.32
29026,55.02112441v1,55,,114,1,,9/6/2022,,,,5,,,,,60,2.56,184.32
29027,10.0222068v3,10,,2,1,,9/6/2022,,,,100,,,,,1200,1.71,2072.52
29029,10.02111364v1,10,,2,1,,9/6/2022,,,,13,,,,,150,1.96,329.28
29029,10.02111364v2,10,,2,1,,9/6/2022,,,,9,,,,,100,2.56,307.2
29030,10.0248461v1,10,,2,1,,9/6/2022,,,,21,,,,,250,1.96,517.44
29031,10.02107788v1,10,,2,4,,9/6/2022,,,,5,,,,,60,2.58,185.76
29032,9102112810v1,910,248,25,5,44841,9/6/2022,Distributor,existingbusiness,9860605745,21,0.76,90,290.64,278.48,,,
29033,10.02111190v1,10,,2,4,,9/7/2022,,,,5,,,,,60,2.58,185.76
29033,10.02111188v1,10,,2,4,,9/7/2022,,,,5,,,,,60,2.58,185.76
29033,10.02111186v1,10,,2,4,,9/7/2022,,,,5,,,,,60,2.58,185.76
29033,10.02111185v1,10,,2,4,,9/7/2022,,,,5,,,,,60,2.58,185.76
29034,10.0259463v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29035,10.02112985v1,10,,2,1,,9/7/2022,,,,20,,,,,240,1.96,493.92
29036,10.0235364v4,10,,2,1,,9/8/2022,,,,17,,,,,200,1.96,423.36
29037,10.0275048v1,10,,2,3,,9/7/2022,,,,5,,,,,60,3.66,263.52
29038,10.0218842v1,10,,2,3,,9/8/2022,,,,20,,,,,240,2.41,607.32
29040,10.02111938v1,10,,2,4,,9/6/2022,,,,5,,,,,60,2.58,185.76
29041,10.02111594v1,10,,2,4,,9/6/2022,,,,10,,,,,120,2.58,340.56
29042,10.0291067v1,10,,2,4,,9/6/2022,,,,11,,,,,125,2.58,371.52
29043,46.02112907v1,46,,113,1,,9/6/2022,,,,5,,,,,60,2.56,184.32
29044,10.02112822v1,10,,2,3,,9/6/2022,,,,5,,,,,60,3.66,263.52
29044,10.02112876v1,10,,2,3,,9/6/2022,,,,5,,,,,60,3.66,263.52
29045,55.02112361v1,55,,114,3,,9/7/2022,,,,5,,,,,60,3.74,269.28
29046,10.02107892v1,10,,2,3,,9/6/2022,,,,20,,,,,240,2.41,607.32
29047,10.02113034v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29048,10.0249117v3,10,,2,1,,9/6/2022,,,,12,,,,,144,1.96,305.76
29049,10.02113041v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29050,10.02112338v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29051,10.0273776v5,10,,2,3,,9/12/2022,,,,20,,,,,240,2.41,607.32
29053,10.02112961v4,10,,2,4,,9/6/2022,,,,5,,,,,60,2.58,185.76
29054,10.02111763v1,10,,2,3,,9/6/2022,,,,13,,,,,150,2.41,404.88
29054,10.02111767v1,10,,2,3,,9/6/2022,,,,13,,,,,150,2.41,404.88
29055,10.0498477v1,10,,2,3,,9/12/2022,,,,10,,,,,120,2.58,340.56
29055,10.0298398v1,10,,2,3,,9/12/2022,,,,10,,,,,120,2.58,340.56
29056,10.02100028v2,10,,2,4,,9/12/2022,,,,5,,,,,60,2.58,185.76
29057,55.02112993v1,55,,114,3,,9/6/2022,,,,5,,,,,60,3.74,269.28
29058,10.02107718v1,10,,2,1,,9/8/2022,,,,10,,,,,120,2.23,294.36
29060,55.02112721v3,55,,114,1,,9/7/2022,,,,5,,,,,60,2.56,184.32
29061,10.02113026v1,10,,2,4,,9/6/2022,,,,5,,,,,60,2.58,185.76
29062,10.0260927v2,10,,2,1,,9/13/2022,,,,20,,,,,240,1.96,493.92
29062,10.0260932v1,10,,2,1,,9/13/2022,,,,22,,,,,260,1.96,540.96
29063,10.02113013v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29064,10.0273777v5,10,,2,3,,9/15/2022,,,,20,,,,,240,2.41,607.32
29065,10.02112909v2,10,,2,3,,9/6/2022,,,,42,,,,,500,2.41,1243.56
29066,10.02113126v1,10,,2,4,,9/6/2022,,,,9,,,,,101,2.58,309.6
29067,10.02113117v1,10,,2,3,,9/9/2022,,,,10,,,,,120,2.58,340.56
29067,10.02113108v1,10,,2,3,,9/9/2022,,,,10,,,,,120,2.58,340.56
29068,10.02112926v1,10,,2,4,,9/6/2022,,,,5,,,,,60,2.58,185.76
29069,10.02113109v1,10,,2,3,,9/6/2022,,,,17,,,,,200,2.41,520.56
29070,10.0288146v1,10,,2,1,,9/7/2022,,,,17,,,,,200,1.96,423.36
29071,10.02113159v1,10,,2,3,,9/6/2022,,,,10,,,,,120,2.58,340.56
29073,10.02112476v1,10,,2,3,,9/7/2022,,,,25,,,,,300,2.41,751.92
29074,10.02113149v1,10,,2,3,,9/6/2022,,,,5,,,,,60,3.66,263.52
29075,10.02109254v1,10,,2,1,,9/6/2022,,,,25,,,,,300,1.96,611.52
29076,10.0226520v1,10,,2,3,,9/7/2022,,,,25,,,,,300,2.41,751.92
29077,932112666v1,93,120,120,10,44841,9/7/2022,Distributor,existingbusiness,10021537547,10,1.8,0,237.6,216,,,
29078,10.02107691v1,10,,2,1,,9/7/2022,,,,28,,,,,330,1.96,682.08
29079,10.02103281v1,10,,2,1,,9/19/2022,,,,5,,,,,60,2.56,184.32
29079,10.02103280v1,10,,2,1,,9/19/2022,,,,5,,,,,60,2.56,184.32
29080,10.02111922v3,10,,2,1,,9/8/2022,,,,20,,,,,240,1.96,493.92
29081,10.02112188v2,10,,2,3,,9/7/2022,,,,10,,,,,120,2.58,340.56
29082,10.0286396v1,10,,2,1,,9/7/2022,,,,42,,,,,500,1.96,1011.36
29083,10.0285102v2,10,,2,3,,9/7/2022,,,,17,,,,,200,2.41,520.56
29084,10.02113241v2,10,,2,3,,9/15/2022,,,,17,,,,,200,2.41,520.56
29084,10.02113242v2,10,,2,3,,9/15/2022,,,,17,,,,,200,2.41,520.56
29085,10.0242508v1,10,,2,1,,9/23/2022,,,,60,,,,,720,1.79,1310.28
29086,10.02105558v2,10,,2,3,,9/7/2022,,,,20,,,,,240,2.41,607.32
29087,10.0282301v4,10,,2,1,,10/13/2022,,,,834,,,,,10000,1.52,15230.4
29088,10.0242507v1,10,,2,1,,9/9/2022,,,,60,,,,,720,1.79,1310.28
29089,10.02112368v1,10,,2,3,,9/7/2022,,,,13,,,,,150,2.41,404.88
29090,12.02110062v4,12,,4,3,,9/9/2022,,,,10,,,,,120,2.33,307.56
29091,10.0245578v1,10,,2,4,,9/8/2022,,,,10,,,,,110,2.58,340.56
29092,10.02104394v1,10,,2,1,,9/26/2022,,,,9,,,,,100,2.56,307.2
29093,10.0278346v1,10,,2,4,,9/8/2022,,,,10,,,,,120,2.58,340.56
29094,10.02110744v1,10,,2,3,,9/8/2022,,,,10,,,,,120,2.58,340.56
29095,10.02112452v3,10,,2,1,,9/7/2022,,,,7,,,,,75,2.56,245.76
29095,10.02112450v1,10,,2,1,,9/7/2022,,,,7,,,,,75,2.56,245.76
29096,55.02112174v4,55,,114,1,,9/7/2022,,,,13,,,,,151,1.96,329.28
29097,10.0232714v1,10,,2,1,,9/8/2022,,,,12,,,,,144,1.96,305.76
29098,10.02111470v2,10,,2,3,,9/7/2022,,,,42,,,,,500,2.41,1243.56
29099,10.02112469v4,10,,2,4,,9/7/2022,,,,5,,,,,60,2.58,185.76
29100,10.02113099v1,10,,2,1,,9/7/2022,,,,16,,,,,185,1.96,399.84
29101,10.02104261v1,10,,2,3,,9/7/2022,,,,10,,,,,120,2.58,340.56
29102,10.02111130v4,10,,2,3,,9/7/2022,,,,25,,,,,300,2.41,751.92
29103,10.02100389v1,10,,2,3,,9/13/2022,,,,13,,,,,150,2.41,404.88
29105,10.0211110v2,10,,2,3,,9/8/2022,,,,30,,,,,360,2.41,896.52
29106,46.02112489v1,46,,113,1,,9/7/2022,,,,17,,,,,200,1.96,423.36
29107,10.02113044v1,10,,2,3,,9/7/2022,,,,5,,,,,60,3.66,263.52
29108,10.0264612v1,10,,2,1,,9/8/2022,,,,42,,,,,500,1.96,1011.36
29109,10.02113351v1,10,,2,3,,9/7/2022,,,,5,,,,,60,3.66,263.52
29110,10.02103836v1,10,,2,1,,9/9/2022,,,,37,,,,,440,1.96,893.76
29110,10.03113401v1,10,,2,1,,9/9/2022,,,,5,,,,,60,2.56,184.32
29111,44.0251559v2,44,,21,3,,9/8/2022,,,,292,,,,,3500,1.7,5977.2
29112,10.02113074v2,10,,2,3,,9/7/2022,,,,21,,,,,250,2.41,636.24
29113,10.0289721v1,10,,2,3,,9/8/2022,,,,17,,,,,200,2.41,520.56
29113,10.0289726v1,10,,2,3,,9/8/2022,,,,17,,,,,200,2.41,520.56
29113,10.0289718v1,10,,2,3,,9/8/2022,,,,17,,,,,200,2.41,520.56
29114,10.02113362v1,10,,2,1,,9/8/2022,,,,17,,,,,200,1.96,423.36
29115,10.02113335v1,10,,2,4,,9/8/2022,,,,5,,,,,60,2.58,185.76
29116,10.0282659v4,10,,2,1,,9/7/2022,,,,5,,,,,60,2.56,184.32
29117,15.02112837v2,15,,7,3,,9/12/2022,,,,21,,,,,252,3.53,931.92
29119,10.02112142v3,10,,2,3,,9/8/2022,,,,38,,,,,450,2.41,1127.88
29120,10.0295167v1,10,,2,3,,9/7/2022,,,,5,,,,,60,3.66,263.52
29121,10.02111875v1,10,,2,4,,9/9/2022,,,,30,,,,,360,2.41,896.52
